District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Indicator,Sub-Indicator,Value
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,07 Year,Not currently going to school,Female,305
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,07 Year,School attendence not Stated,Male,62
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,07 Year,School attendence not Stated,Female,73
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,Currently going to school,Male,3133
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,Currently going to school,Female,3067
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,Not currently going to school,Male,256
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,Not currently going to school,Female,274
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,School attendence not Stated,Male,59
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,08 Year,School attendence not Stated,Female,48
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,Currently going to school,Male,2520
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,Currently going to school,Female,2506
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,Not currently going to school,Male,133
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,Not currently going to school,Female,158
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,School attendence not Stated,Male,33
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,09 Year,School attendence not Stated,Female,31
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,Currently going to school,Male,3422
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,Currently going to school,Female,3395
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,Not currently going to school,Male,143
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,Not currently going to school,Female,182
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,School attendence not Stated,Male,36
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,10 Year,School attendence not Stated,Female,45
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,Currently going to school,Male,2408
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,Currently going to school,Female,2559
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,Not currently going to school,Male,76
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,Not currently going to school,Female,101
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,School attendence not Stated,Male,21
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,11 Year,School attendence not Stated,Female,25
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,Currently going to school,Male,3551
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,Currently going to school,Female,3468
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,Not currently going to school,Male,129
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,Not currently going to school,Female,170
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,School attendence not Stated,Male,53
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,12 Year,School attendence not Stated,Female,34
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,Currently going to school,Male,2621
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,Currently going to school,Female,2670
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,Not currently going to school,Male,103
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,Not currently going to school,Female,116
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,School attendence not Stated,Male,33
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,13 Year,School attendence not Stated,Female,26
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,Currently going to school,Male,2740
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,Currently going to school,Female,2874
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,Not currently going to school,Male,138
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,Not currently going to school,Female,179
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,School attendence not Stated,Male,22
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,14 Year,School attendence not Stated,Female,29
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,Currently going to school,Male,2288
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,Currently going to school,Female,2439
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,Not currently going to school,Male,191
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,Not currently going to school,Female,267
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,School attendence not Stated,Male,41
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,15 Year,School attendence not Stated,Female,45
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,Currently going to school,Male,2011
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,Currently going to school,Female,2167
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,Not currently going to school,Male,278
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,Not currently going to school,Female,433
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,School attendence not Stated,Male,37
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,16 Year,School attendence not Stated,Female,52
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,Currently going to school,Male,1221
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,Currently going to school,Female,1423
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,Not currently going to school,Male,256
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,Not currently going to school,Female,484
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,School attendence not Stated,Male,27
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,17 Year,School attendence not Stated,Female,48
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,Currently going to school,Male,1260
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,Currently going to school,Female,1425
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,Not currently going to school,Male,542
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,Not currently going to school,Female,946
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,School attendence not Stated,Male,35
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,18 Year,School attendence not Stated,Female,80
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,Currently going to school,Male,550
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,Currently going to school,Female,619
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,Not currently going to school,Male,375
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,Not currently going to school,Female,684
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,School attendence not Stated,Male,27
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,19 Year,School attendence not Stated,Female,56
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,Currently going to school,Male,383
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,Currently going to school,Female,452
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,Not currently going to school,Male,651
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,Not currently going to school,Female,1234
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,School attendence not Stated,Male,41
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,20 Year,School attendence not Stated,Female,70
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,Currently going to school,Male,182
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,Currently going to school,Female,219
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,Not currently going to school,Male,566
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,Not currently going to school,Female,1092
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,School attendence not Stated,Male,28
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,21 Year,School attendence not Stated,Female,80
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,Currently going to school,Male,154
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,Currently going to school,Female,201
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,Not currently going to school,Male,873
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,Not currently going to school,Female,1517
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,School attendence not Stated,Male,41
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,22 Year,School attendence not Stated,Female,115
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,Currently going to school,Male,114
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,Currently going to school,Female,97
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,Not currently going to school,Male,618
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,Not currently going to school,Female,1185
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,School attendence not Stated,Male,30
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,23 Year,School attendence not Stated,Female,90
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,Currently going to school,Male,83
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,Currently going to school,Female,93
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,Not currently going to school,Male,682
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,Not currently going to school,Female,1276
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,School attendence not Stated,Male,22
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,24 Year,School attendence not Stated,Female,91
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,Currently going to school,Male,94
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,Currently going to school,Female,101
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,Not currently going to school,Male,1078
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,Not currently going to school,Female,1717
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,School attendence not Stated,Male,63
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,25 Year,School attendence not Stated,Female,129
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,Currently going to school,Male,7077
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,Currently going to school,Female,6333
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,Not currently going to school,Male,3773
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,Not currently going to school,Female,3732
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,School attendence not Stated,Male,447
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,05 Year,School attendence not Stated,Female,403
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,Currently going to school,Male,8345
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,Currently going to school,Female,7540
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,Not currently going to school,Male,1812
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,Not currently going to school,Female,1938
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,School attendence not Stated,Male,279
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,06 Year,School attendence not Stated,Female,273
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,Currently going to school,Male,8915
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,Currently going to school,Female,8096
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,Not currently going to school,Male,927
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,Not currently going to school,Female,1121
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,School attendence not Stated,Male,186
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,07 Year,School attendence not Stated,Female,170
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,Currently going to school,Male,11892
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,Currently going to school,Female,10923
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,Not currently going to school,Male,1259
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,Not currently going to school,Female,1408
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,School attendence not Stated,Male,233
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,08 Year,School attendence not Stated,Female,222
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,Currently going to school,Male,7944
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,Currently going to school,Female,7238
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,Not currently going to school,Male,453
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,Not currently going to school,Female,539
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,School attendence not Stated,Male,106
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,09 Year,School attendence not Stated,Female,115
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,Currently going to school,Male,13607
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,Currently going to school,Female,12218
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,Not currently going to school,Male,1076
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,Not currently going to school,Female,1375
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,School attendence not Stated,Male,247
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,10 Year,School attendence not Stated,Female,254
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,Currently going to school,Male,8188
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,Currently going to school,Female,7630
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,Not currently going to school,Male,401
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,Not currently going to school,Female,598
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,School attendence not Stated,Male,113
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,11 Year,School attendence not Stated,Female,140
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,Currently going to school,Male,12908
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,Currently going to school,Female,11469
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,Not currently going to school,Male,941
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,Not currently going to school,Female,1335
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,School attendence not Stated,Male,185
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,12 Year,School attendence not Stated,Female,219
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,Currently going to school,Male,9457
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,Currently going to school,Female,9022
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,Not currently going to school,Male,714
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,Not currently going to school,Female,1063
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,School attendence not Stated,Male,130
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,13 Year,School attendence not Stated,Female,132
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,Currently going to school,Male,9851
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,Currently going to school,Female,9110
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,Not currently going to school,Male,1226
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,Not currently going to school,Female,1894
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,School attendence not Stated,Male,161
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,14 Year,School attendence not Stated,Female,212
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,Currently going to school,Male,8494
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,Currently going to school,Female,7626
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,Not currently going to school,Male,1845
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,Not currently going to school,Female,2424
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,School attendence not Stated,Male,207
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,15 Year,School attendence not Stated,Female,270
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,Currently going to school,Male,7131
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,Currently going to school,Female,6032
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,Not currently going to school,Male,2854
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,Not currently going to school,Female,3608
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,School attendence not Stated,Male,281
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,16 Year,School attendence not Stated,Female,365
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,Currently going to school,Male,4102
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,Currently going to school,Female,3380
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,Not currently going to school,Male,2526
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,Not currently going to school,Female,2915
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,School attendence not Stated,Male,175
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,17 Year,School attendence not Stated,Female,225
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,Currently going to school,Male,3754
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,Currently going to school,Female,2815
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,Not currently going to school,Male,4915
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,Not currently going to school,Female,5179
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,School attendence not Stated,Male,320
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,18 Year,School attendence not Stated,Female,431
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,19 Year,Currently going to school,Male,1204
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,19 Year,Currently going to school,Female,1097
