District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Population residing 5 years ago in foreign country,In number
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Middle East country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,European country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Other countries,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Country not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,India,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,European country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,India,83
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Middle East country,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,European country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Country not stated,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,India,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Middle East country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,European country,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Other countries,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Country not stated,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,India,11
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,European country,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,India,71
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,19
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Middle East country,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,European country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other countries,8
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Country not stated,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,India,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Middle East country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,European country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Other countries,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Country not stated,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,India,26
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,European country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 14 Years,Country not stated,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,India,1125
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,16
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,10
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,European country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Country not stated,53
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,India,153
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Middle East country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,European country,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Other countries,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Country not stated,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,India,56
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,India,135
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,32
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Middle East country,74
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Other countries,16
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Country not stated,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,India,35
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Middle East country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Other countries,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Country not stated,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,India,38
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),24
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,India,2151
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Other countries,33
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Country not stated,18
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,India,198
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Middle East country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,European country,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Other countries,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,India,56
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,European country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,India,55
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,16
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Middle East country,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,European country,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,India,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Middle East country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,European country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,India,16
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,European country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,India,63
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,European country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,India,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Middle East country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,European country,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Other countries,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Country not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,India,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,European country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,India,122
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,40
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Middle East country,32
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,European country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Country not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,India,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Middle East country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,European country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Other countries,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Country not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,India,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,European country,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
