District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Caste,Indicator,Value
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Limbu,Male,13
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Limbu,Female,11
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Thakali,Male,14
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Thakali,Female,10
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Kham,Male,9
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Kham,Female,15
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Others,Male,48
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Others,Female,37
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Not Reported,Male,34
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Not Reported,Female,42
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bhojpuri,Male,244913
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bhojpuri,Female,224706
Parsa,Narayani,Terai,Central,2068/69,2011/12,Nepali,Male,19719
Parsa,Narayani,Terai,Central,2068/69,2011/12,Nepali,Female,18887
Parsa,Narayani,Terai,Central,2068/69,2011/12,Maithili,Male,16191
Parsa,Narayani,Terai,Central,2068/69,2011/12,Maithili,Female,14462
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tharu,Male,11411
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tharu,Female,11479
Parsa,Narayani,Terai,Central,2068/69,2011/12,Urdu,Male,6856
Parsa,Narayani,Terai,Central,2068/69,2011/12,Urdu,Female,6293
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tamang,Male,3875
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tamang,Female,3946
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rajsthani,Male,2433
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rajsthani,Female,2184
Parsa,Narayani,Terai,Central,2068/69,2011/12,Newari,Male,2100
Parsa,Narayani,Terai,Central,2068/69,2011/12,Newari,Female,2132
Parsa,Narayani,Terai,Central,2068/69,2011/12,Uranw/Urau,Male,1038
Parsa,Narayani,Terai,Central,2068/69,2011/12,Uranw/Urau,Female,994
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hindi,Male,825
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hindi,Female,705
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rai,Male,596
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rai,Female,557
Parsa,Narayani,Terai,Central,2068/69,2011/12,Magar,Male,288
Parsa,Narayani,Terai,Central,2068/69,2011/12,Magar,Female,293
Parsa,Narayani,Terai,Central,2068/69,2011/12,Doteli,Male,255
Parsa,Narayani,Terai,Central,2068/69,2011/12,Doteli,Female,270
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bangla,Male,176
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bangla,Female,147
Parsa,Narayani,Terai,Central,2068/69,2011/12,Gurung,Male,131
Parsa,Narayani,Terai,Central,2068/69,2011/12,Gurung,Female,132
Parsa,Narayani,Terai,Central,2068/69,2011/12,Ghale,Male,123
Parsa,Narayani,Terai,Central,2068/69,2011/12,Ghale,Female,108
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sunuwar,Male,94
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sunuwar,Female,95
Parsa,Narayani,Terai,Central,2068/69,2011/12,Limbu,Male,72
Parsa,Narayani,Terai,Central,2068/69,2011/12,Limbu,Female,96
Parsa,Narayani,Terai,Central,2068/69,2011/12,Punjabi,Male,86
Parsa,Narayani,Terai,Central,2068/69,2011/12,Punjabi,Female,72
Parsa,Narayani,Terai,Central,2068/69,2011/12,Santhali,Male,57
Parsa,Narayani,Terai,Central,2068/69,2011/12,Santhali,Female,54
Parsa,Narayani,Terai,Central,2068/69,2011/12,Yakkha,Male,56
Parsa,Narayani,Terai,Central,2068/69,2011/12,Yakkha,Female,53
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sherpa,Male,36
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sherpa,Female,70
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bajjika,Male,76
Parsa,Narayani,Terai,Central,2068/69,2011/12,Bajjika,Female,26
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sanskrit,Male,26
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sanskrit,Female,38
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sindhi,Male,25
Parsa,Narayani,Terai,Central,2068/69,2011/12,Sindhi,Female,31
Parsa,Narayani,Terai,Central,2068/69,2011/12,Avadhi,Male,23
Parsa,Narayani,Terai,Central,2068/69,2011/12,Avadhi,Female,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tajpuriya,Male,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Tajpuriya,Female,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chamling,Male,13
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chamling,Female,12
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chhantyal,Male,3
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chhantyal,Female,21
Parsa,Narayani,Terai,Central,2068/69,2011/12,Thakali,Male,8
Parsa,Narayani,Terai,Central,2068/69,2011/12,Thakali,Female,13
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chepang,Male,10
Parsa,Narayani,Terai,Central,2068/69,2011/12,Chepang,Female,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,Danuwar,Male,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,Danuwar,Female,9
Parsa,Narayani,Terai,Central,2068/69,2011/12,Dhimal,Male,5
Parsa,Narayani,Terai,Central,2068/69,2011/12,Dhimal,Female,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rajbanshi,Male,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Rajbanshi,Female,11
Parsa,Narayani,Terai,Central,2068/69,2011/12,Others,Male,105
Parsa,Narayani,Terai,Central,2068/69,2011/12,Others,Female,111
