District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,05 - 09 Years,1-5 years,47
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,05 - 09 Years,6-10 years,16
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,16
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,10 - 14 Years,1-5 years,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,10 - 14 Years,6-10 years,16
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,16
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,108
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,15 - 19 Years,1-5 years,258
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,15 - 19 Years,6-10 years,25
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,58
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,48
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,20 - 24 Years,1-5 years,457
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,20 - 24 Years,6-10 years,168
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,64
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,112
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,40
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,25 - 29 Years,1-5 years,137
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,25 - 29 Years,6-10 years,371
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,250
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,97
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,30 - 34 Years,1-5 years,63
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,30 - 34 Years,6-10 years,125
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,376
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,63
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,35 - 39 Years,1-5 years,47
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,35 - 39 Years,6-10 years,31
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,346
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,47
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,40 - 44 Years,1-5 years,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,40 - 44 Years,6-10 years,16
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,423
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,40
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,45 - 49 Years,1-5 years,17
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,45 - 49 Years,6-10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,314
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,41
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,50 - 54 Years,1-5 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,50 - 54 Years,6-10 years,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,251
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,34
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,55 - 59 Years,1-5 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,55 - 59 Years,6-10 years,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,209
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,60 - 64 Years,1-5 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,60 - 64 Years,6-10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,312
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,58
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,65 - 69 Years,1-5 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,65 - 69 Years,6-10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,143
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,24
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,1-5 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,6-10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,108
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,22
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,1-5 years,9
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,6-10 years,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,More than 10 years,143
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Length of stay not stated,9
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,1-5 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,31
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,1-5 years,48
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,6-10 years,32
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,1-5 years,32
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,6-10 years,47
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,1-5 years,56
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,6-10 years,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,80
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,1-5 years,33
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,6-10 years,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,17
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,1-5 years,42
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,6-10 years,25
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,17
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,1-5 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,6-10 years,58
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,25
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,25
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,1-5 years,51
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,6-10 years,17
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,More than 10 years,110
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Less than 1 year,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,1-5 years,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,More than 10 years,102
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Less than 1 year,25
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,6-10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,More than 10 years,82
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,1-5 years,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,91
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,6-10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,98
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,1-5 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,73
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,More than 10 years,64
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,More than 10 years,30
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Length of stay not stated,7
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,More than 10 years,46
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,Length of stay not stated,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,1-5 years,66
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,1-5 years,94
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,6-10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,23
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,1-5 years,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,6-10 years,39
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,39
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,104
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,1-5 years,217
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,6-10 years,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,40
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,49
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,1-5 years,688
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,6-10 years,267
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,40
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,89
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,1-5 years,203
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,6-10 years,414
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,236
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,73
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,1-5 years,47
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,6-10 years,86
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,569
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,47
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,24
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,1-5 years,48
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,6-10 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,606
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,40
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,1-5 years,16
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,6-10 years,33
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,636
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,73
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,1-5 years,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,560
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,23
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,1-5 years,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,6-10 years,23
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,329
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,47
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,1-5 years,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,370
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,49
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,1-5 years,15
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,347
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,23
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,312
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,8
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,1-5 years,9
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,171
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,17
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,1-5 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,6-10 years,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,More than 10 years,186
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,Length of stay not stated,16
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,18
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,1-5 years,24
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,32
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,16
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,1-5 years,213
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,6-10 years,41
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,47
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,19
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,1-5 years,71
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,6-10 years,96
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,33
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,32
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,43
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,1-5 years,121
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,6-10 years,25
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,44
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,35
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,50
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,1-5 years,166
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,6-10 years,50
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,15
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,25
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,37
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,1-5 years,148
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,6-10 years,81
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,33
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,13
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,26
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,1-5 years,143
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,6-10 years,73
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,57
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,30
