District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Sex,Value
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,823
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,445
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,320
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,237
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,220
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,116
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,33
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,148
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,998
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,449
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,294
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,236
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,169
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,102
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,36
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,220
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,854
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,291
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,251
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,171
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,86
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,41
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,299
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,770
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,198
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,141
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,129
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,47
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,23
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,13
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,320
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,531
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,142
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,86
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,86
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,24
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,26
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,341
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,373
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,89
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,57
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,40
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,331
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,13
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,229
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,64
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,30
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,23
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,284
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,134
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,22
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,247
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,107
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,25
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,326
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,75+ Years,Male,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,597
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,515
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,05 Year,Female,31
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,393
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,888
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,06 Year,Female,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,249
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,1402
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,07 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,116
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,1564
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,08 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,53
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,1643
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,09 Year,Female,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,37
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,1937
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,91
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,10 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,1492
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,307
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,11 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,14
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,1414
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,760
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,12 Year,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,949
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,1021
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,64
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,13 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,631
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,1279
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,245
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,15
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,14 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,481
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,1059
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,482
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,64
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,15 Year,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,1087
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,1919
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,2177
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,1169
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,265
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,119
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Female,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,1330
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,831
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,675
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,993
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,1010
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,93
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,329
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Female,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,1073
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,493
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,350
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,364
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,496
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,76
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,396
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Female,19
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,754
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,290
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,146
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,212
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,189
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,42
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,423
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Female,14
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,14
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,612
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,166
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,111
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,98
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,80
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,24
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,474
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Female,24
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,445
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,132
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,59
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,54
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,39
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,423
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Female,18
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Female,261
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Female,46
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Female,35
