District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Total,Male,Female
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   57 Yrs.,2827,1438,1389
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   58 Yrs.,4290,2022,2268
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   59 Yrs.,2269,1150,1119
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   60 Yrs.,11227,5625,5602
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   61 Yrs.,2508,1230,1278
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   62 Yrs.,3207,1548,1659
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   63 Yrs.,2024,920,1104
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   64 Yrs.,1938,959,979
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   65 Yrs.,7165,3496,3669
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   66 Yrs.,1637,781,856
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   67 Yrs.,1940,910,1030
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   68 Yrs.,2685,1465,1220
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   69 Yrs.,1098,592,506
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   70 Yrs.,5673,2750,2923
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   71 Yrs.,1051,555,496
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   72 Yrs.,1598,818,780
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   73 Yrs.,1027,475,552
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   74 Yrs.,789,392,397
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   75 Yrs.,2706,1266,1440
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   76 Yrs.,757,381,376
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   77 Yrs.,736,359,377
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   78 Yrs.,1156,546,610
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   79 Yrs.,402,208,194
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   80 Yrs.,1656,758,898
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   81 Yrs.,360,184,176
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   82 Yrs.,450,230,220
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   83 Yrs.,358,170,188
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   84 Yrs.,449,220,229
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   85 Yrs.,660,303,357
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   86 Yrs.,267,118,149
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   87 Yrs.,210,94,116
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   88 Yrs.,245,118,127
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   89 Yrs.,83,42,41
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   90 Yrs.,379,170,209
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   91 Yrs.,69,26,43
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   92 Yrs.,95,37,58
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   93 Yrs.,59,27,32
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   94 Yrs.,48,22,26
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   95 Yrs.,129,51,78
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   96 Yrs.,40,12,28
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   97 Yrs.,26,7,19
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   98 Yrs.,29,15,14
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   99 Yrs.,68,34,34
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,   100 Yrs. and above,113,45,68
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   0 Yrs.,6978,3599,3379
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   1 Yrs.,6552,3370,3182
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   2 Yrs.,7977,4107,3870
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   3 Yrs.,8605,4447,4158
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   4 Yrs.,9179,4725,4454
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   5 Yrs.,9666,4939,4727
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   6 Yrs.,9193,4751,4442
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   7 Yrs.,9212,4646,4566
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   8 Yrs.,10056,5277,4779
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   9 Yrs.,8800,4426,4374
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  10 Yrs.,10320,5345,4975
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  11 Yrs.,9027,4646,4381
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  12 Yrs.,10935,5750,5185
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  13 Yrs.,9181,4565,4616
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  14 Yrs.,9362,4589,4773
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  15 Yrs.,8437,4151,4286
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  16 Yrs.,8123,3929,4194
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  17 Yrs.,7385,3488,3897
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  18 Yrs.,9391,4400,4991
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  19 Yrs.,6222,2893,3329
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  20 Yrs.,7074,3064,4010
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  21 Yrs.,6390,2822,3568
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  22 Yrs.,7588,3331,4257
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  23 Yrs.,6033,2696,3337
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  24 Yrs.,6222,2759,3463
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  25 Yrs.,6838,2948,3890
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  26 Yrs.,5764,2542,3222
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  27 Yrs.,5336,2370,2966
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  28 Yrs.,6351,2785,3566
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   29 Yrs.,3618,1707,1911
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   30 Yrs.,7132,2915,4217
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   31 Yrs.,3179,1494,1685
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   32 Yrs.,5253,2425,2828
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   33 Yrs.,3446,1549,1897
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   34 Yrs.,3479,1576,1903
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   35 Yrs.,6657,2871,3786
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   36 Yrs.,3726,1764,1962
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   37 Yrs.,2757,1326,1431
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   38 Yrs.,3930,1872,2058
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   39 Yrs.,2588,1199,1389
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   40 Yrs.,6536,2887,3649
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   41 Yrs.,2411,1166,1245
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   42 Yrs.,3351,1655,1696
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   43 Yrs.,2379,1180,1199
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   44 Yrs.,2071,1026,1045
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   45 Yrs.,4572,2141,2431
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   46 Yrs.,2277,1087,1190
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   47 Yrs.,1900,928,972
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   48 Yrs.,2836,1375,1461
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   49 Yrs.,1541,769,772
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   50 Yrs.,4462,2049,2413
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   51 Yrs.,1620,844,776
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   52 Yrs.,2420,1315,1105
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   53 Yrs.,1511,775,736
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   54 Yrs.,1395,672,723
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   55 Yrs.,2864,1396,1468
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   56 Yrs.,1715,859,856
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   57 Yrs.,1400,716,684
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   58 Yrs.,1845,921,924
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   59 Yrs.,1392,711,681
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   60 Yrs.,3585,1616,1969
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   61 Yrs.,1474,737,737
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   62 Yrs.,1517,714,803
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   63 Yrs.,1139,551,588
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   64 Yrs.,1034,533,501
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   65 Yrs.,2234,961,1273
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   66 Yrs.,955,491,464
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   67 Yrs.,904,478,426
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   68 Yrs.,1345,704,641
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   69 Yrs.,616,364,252
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   70 Yrs.,1757,766,991
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   71 Yrs.,488,268,220
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   72 Yrs.,689,369,320
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   73 Yrs.,484,263,221
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   74 Yrs.,343,192,151
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   75 Yrs.,809,382,427
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   76 Yrs.,337,190,147
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   77 Yrs.,285,164,121
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   78 Yrs.,420,226,194
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   79 Yrs.,217,114,103
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   80 Yrs.,491,227,264
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   81 Yrs.,137,68,69
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   82 Yrs.,200,118,82
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   83 Yrs.,119,61,58
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   84 Yrs.,154,76,78
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   85 Yrs.,169,79,9
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   86 Yrs.,62,25,3
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   87 Yrs.,64,30,3
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   88 Yrs.,61,29,3
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   89 Yrs.,32,21,1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   90 Yrs.,65,20,4
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   91 Yrs.,26,10,1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   92 Yrs.,23,10,1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   93 Yrs.,13,5,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   94 Yrs.,12,6,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   95 Yrs.,26,11,1
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   96 Yrs.,10,3,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   97 Yrs.,4,0,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   98 Yrs.,8,1,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   99 Yrs.,8,4,
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,   100 Yrs. and above,28,4,2
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   0 Yrs.,4571,2374,2197
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   1 Yrs.,4379,2306,2073
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   2 Yrs.,4763,2454,2309
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   3 Yrs.,4940,2506,2434
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   4 Yrs.,5470,2853,2617
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   5 Yrs.,5845,2936,2909
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   6 Yrs.,5752,2927,2825
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   7 Yrs.,6582,3311,3271
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   8 Yrs.,6804,3463,3341
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   9 Yrs.,6353,3194,3159
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  10 Yrs.,7993,3965,4028
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  11 Yrs.,7002,3539,3463
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  12 Yrs.,8383,4259,4124
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  13 Yrs.,7717,3834,3883
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  14 Yrs.,7898,3876,4022
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  15 Yrs.,7618,3627,3991
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  16 Yrs.,7255,3471,3784
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  17 Yrs.,7137,3263,3874
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  18 Yrs.,7143,3270,3873
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  19 Yrs.,5281,2197,3084
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  20 Yrs.,5171,2032,3139
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  21 Yrs.,4750,1753,2997
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  22 Yrs.,5060,1673,3387
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  23 Yrs.,3987,1255,2732
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  24 Yrs.,3904,1293,2611
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  25 Yrs.,4789,1461,3328
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  26 Yrs.,3643,1151,2492
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  27 Yrs.,3549,1187,2362
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  28 Yrs.,4000,1248,2752
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   29 Yrs.,2688,923,1765
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   30 Yrs.,5023,1543,3480
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   31 Yrs.,2246,810,1436
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   32 Yrs.,3408,1135,2273
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   33 Yrs.,2467,896,1571
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   34 Yrs.,2402,839,1563
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   35 Yrs.,4867,1470,3397
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   36 Yrs.,2681,874,1807
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   37 Yrs.,2305,776,1529
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   38 Yrs.,3024,1097,1927
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   39 Yrs.,2144,759,1385
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   40 Yrs.,5177,1726,3451
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   41 Yrs.,1942,727,1215
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   42 Yrs.,2888,1104,1784
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   43 Yrs.,2172,875,1297
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   44 Yrs.,1972,762,1210
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   45 Yrs.,4095,1448,2647
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   46 Yrs.,2141,863,1278
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   47 Yrs.,2183,857,1326
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   48 Yrs.,2820,1188,1632
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   49 Yrs.,2034,804,1230
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   50 Yrs.,4604,1798,2806
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   51 Yrs.,2153,961,1192
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   52 Yrs.,2622,1163,1459
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   53 Yrs.,2026,966,1060
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   54 Yrs.,1922,851,1071
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   55 Yrs.,3380,1436,1944
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   56 Yrs.,2335,1053,1282
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   57 Yrs.,2156,958,1198
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   58 Yrs.,2317,1095,1222
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   59 Yrs.,1819,813,1006
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   60 Yrs.,3776,1509,2267
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   61 Yrs.,1981,927,1054
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   62 Yrs.,2263,987,1276
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   63 Yrs.,1764,826,938
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   64 Yrs.,1538,711,827
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   65 Yrs.,2674,1141,1533
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   66 Yrs.,1266,609,657
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   67 Yrs.,1729,825,904
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   68 Yrs.,1965,973,992
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   69 Yrs.,1093,596,497
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   70 Yrs.,2409,1078,1331
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   71 Yrs.,932,496,436
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   72 Yrs.,1403,693,710
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   73 Yrs.,1047,581,466
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   74 Yrs.,787,424,363
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   75 Yrs.,1447,653,794
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   76 Yrs.,763,400,363
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   77 Yrs.,767,402,365
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   78 Yrs.,913,458,455
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   79 Yrs.,504,257,247
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   80 Yrs.,931,412,519
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   81 Yrs.,453,237,216
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   82 Yrs.,503,235,268
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   83 Yrs.,428,223,205
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   84 Yrs.,448,182,266
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   85 Yrs.,320,148,172
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   86 Yrs.,246,122,124
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   87 Yrs.,187,96,91
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   88 Yrs.,194,95,99
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   89 Yrs.,94,46,48
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   90 Yrs.,209,77,132
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   91 Yrs.,64,29,35
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   92 Yrs.,58,32,26
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   93 Yrs.,52,27,25
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   94 Yrs.,38,19,19
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   95 Yrs.,36,13,23
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   96 Yrs.,22,11,11
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   97 Yrs.,27,11,16
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   98 Yrs.,20,7,13
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   99 Yrs.,9,6,3
Syangja,Gandaki,Hill,Western,2068/69,2011/12,   100 Yrs. and above,36,11,25
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   0 Yrs.,5416,2680,2736
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   1 Yrs.,4936,2585,2351
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   2 Yrs.,5572,2846,2726
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   3 Yrs.,5593,2772,2821
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   4 Yrs.,6160,3082,3078
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   5 Yrs.,6949,3545,3404
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   6 Yrs.,6833,3419,3414
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   7 Yrs.,7618,3858,3760
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   8 Yrs.,7952,4117,3835
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   9 Yrs.,7424,3748,3676
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  10 Yrs.,8909,4523,4386
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  11 Yrs.,8211,4076,4135
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  12 Yrs.,9577,4837,4740
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  13 Yrs.,8833,4374,4459
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  14 Yrs.,8687,4262,4425
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  15 Yrs.,8600,4206,4394
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  16 Yrs.,8137,3890,4247
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  17 Yrs.,7394,3418,3976
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  18 Yrs.,7913,3534,4379
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  19 Yrs.,5659,2331,3328
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  20 Yrs.,6111,2463,3648
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  21 Yrs.,5206,1932,3274
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  22 Yrs.,5886,1992,3894
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  23 Yrs.,4704,1625,3079
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  24 Yrs.,4584,1484,3100
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  25 Yrs.,5887,1875,4012
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  26 Yrs.,4529,1486,3043
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  27 Yrs.,4232,1459,2773
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  28 Yrs.,4900,1644,3256
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   29 Yrs.,3009,1089,1920
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   30 Yrs.,6167,1942,4225
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   31 Yrs.,2686,959,1727
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   32 Yrs.,4045,1455,2590
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   33 Yrs.,2822,1040,1782
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   34 Yrs.,2832,1020,1812
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   35 Yrs.,6046,1980,4066
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   36 Yrs.,3223,1150,2073
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   37 Yrs.,2550,966,1584
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   38 Yrs.,3463,1340,2123
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   39 Yrs.,2221,849,1372
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   40 Yrs.,6415,2326,4089
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   41 Yrs.,2245,949,1296
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   42 Yrs.,3149,1264,1885
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   43 Yrs.,2355,1033,1322
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   44 Yrs.,2055,926,1129
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   45 Yrs.,4822,1905,2917
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   46 Yrs.,2426,1004,1422
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   47 Yrs.,2132,934,1198
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   48 Yrs.,3080,1398,1682
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   49 Yrs.,2071,929,1142
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   50 Yrs.,5493,2370,3123
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   51 Yrs.,2109,1019,1090
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,   52 Yrs.,2872,1402,1470
